Data,ID Canal de Venda,Situação,Opção de Compra,ID Cliente,ID Vendedor,Funcionario,Ganho,Meta
02/10/2025,2,N,A,17,4,Pedro Henrique,"829,98","1.275,00"
02/10/2025,1,N,U,16,2,Lucas Gabriel,"358,50","1.058,00"
02/10/2025,1,N,U,13,5,Júlia Fernandes,"616,62","654,00"
02/10/2025,1,N,U,7,6,Rafael Costa,"664,50","191,00"
02/10/2025,1,N,U,9,6,Rafael Costa,"698,22","191,00"
02/10/2025,2,N,U,14,7,Camila Souza,"2.618,70","664,00"
02/10/2025,1,N,U,3,2,Lucas Gabriel,"78,40","1.058,00"
03/10/2025,1,N,U,5,6,Rafael Costa,"1.012,68","1.434,00"
03/10/2025,1,C,U,10,4,Pedro Henrique,"1.856,58","792,00"
03/10/2025,2,N,A,3,10,Felipe Santos,"11.584,08","544,00"
03/10/2025,2,N,U,15,5,Júlia Fernandes,"270,98","309,00"
03/10/2025,1,N,U,18,8,Leonardo Almeida,"292,80","452,00"
03/10/2025,1,N,A,11,2,Lucas Gabriel,"2.751,76","1.031,00"
03/10/2025,1,N,U,17,6,Rafael Costa,"809,90","1.434,00"
03/10/2025,2,N,U,13,1,Ana Beatriz,"370,45","1.111,00"
03/10/2025,1,N,U,4,9,Gabriela Lima,"454,06","366,00"
03/10/2025,2,C,U,16,2,Lucas Gabriel,"167,94","1.031,00"
03/10/2025,1,N,U,7,5,Júlia Fernandes,"655,12","309,00"
03/10/2025,1,N,U,7,8,Leonardo Almeida,"379,28","452,00"
04/10/2025,1,N,U,4,8,Leonardo Almeida,"646,99","1.451,00"
04/10/2025,1,N,U,8,3,Mariana Oliveira,"1.969,10","1.065,00"
04/10/2025,2,N,U,7,10,Felipe Santos,"563,50","381,00"
04/10/2025,2,N,A,18,2,Lucas Gabriel,"932,69","600,00"
04/10/2025,1,N,A,3,8,Leonardo Almeida,"6.865,08","1.451,00"
04/10/2025,2,N,U,18,1,Ana Beatriz,"876,70","766,00"
04/10/2025,1,N,U,12,10,Felipe Santos,"956,40","381,00"
04/10/2025,2,N,A,17,3,Mariana Oliveira,"237,00","1.065,00"
04/10/2025,2,N,A,14,4,Pedro Henrique,"2.855,60","572,00"
04/10/2025,2,N,U,11,1,Ana Beatriz,"418,25","766,00"
04/10/2025,1,N,U,6,2,Lucas Gabriel,"518,52","600,00"
04/10/2025,2,N,U,2,1,Ana Beatriz,"547,36","766,00"
04/10/2025,1,N,U,13,8,Leonardo Almeida,"283,52","1.451,00"
04/10/2025,2,N,A,12,8,Leonardo Almeida,"818,52","1.451,00"
04/10/2025,2,N,A,2,5,Júlia Fernandes,"868,78","559,00"
04/10/2025,1,N,U,12,2,Lucas Gabriel,"5.298,30","600,00"
04/10/2025,1,N,A,4,5,Júlia Fernandes,"1.307,00","559,00"
04/10/2025,2,N,U,3,8,Leonardo Almeida,"5.908,52","1.451,00"
05/10/2025,2,N,U,11,2,Lucas Gabriel,"1.457,30","263,00"
05/10/2025,2,N,A,14,2,Lucas Gabriel,"1.646,72","263,00"
05/10/2025,2,N,U,5,4,Pedro Henrique,"427,00","735,00"
05/10/2025,2,N,U,3,4,Pedro Henrique,"45,44","735,00"
05/10/2025,1,N,U,11,8,Leonardo Almeida,"1.713,25","1.142,00"
05/10/2025,2,N,A,16,5,Júlia Fernandes,"469,35","924,00"
05/10/2025,1,N,U,16,4,Pedro Henrique,"80,86","735,00"
05/10/2025,1,N,U,6,6,Rafael Costa,"1.347,96","654,00"
05/10/2025,2,N,U,4,6,Rafael Costa,"212,64","654,00"
05/10/2025,2,N,U,12,9,Gabriela Lima,"121,80","849,00"
05/10/2025,1,N,A,17,2,Lucas Gabriel,"1.529,19","263,00"
06/10/2025,1,N,A,18,7,Camila Souza,"6.684,42","1.330,00"
06/10/2025,1,N,U,17,3,Mariana Oliveira,"1.259,26","724,00"
06/10/2025,2,N,U,4,3,Mariana Oliveira,"695,40","724,00"
06/10/2025,2,N,U,11,2,Lucas Gabriel,"85,40","270,00"
06/10/2025,2,N,U,1,8,Leonardo Almeida,"3.683,82","427,00"
06/10/2025,1,N,A,12,4,Pedro Henrique,"296,25","333,00"
06/10/2025,2,N,U,10,9,Gabriela Lima,"124,96","1.374,00"
06/10/2025,2,N,A,3,6,Rafael Costa,"493,75","779,00"
06/10/2025,1,N,A,1,5,Júlia Fernandes,"1.344,60","967,00"
06/10/2025,2,N,U,14,2,Lucas Gabriel,"206,80","270,00"
06/10/2025,2,N,U,3,3,Mariana Oliveira,"11.469,48","724,00"
06/10/2025,1,N,A,6,10,Felipe Santos,"38.520,79","569,00"
07/10/2025,1,N,A,8,7,Camila Souza,"865,59","1.391,00"
07/10/2025,1,N,U,13,10,Felipe Santos,"5.491,76","624,00"
07/10/2025,2,N,U,14,10,Felipe Santos,"3.107,18","624,00"
07/10/2025,1,N,A,7,9,Gabriela Lima,"10.182,78","1.011,00"
07/10/2025,2,N,U,1,1,Ana Beatriz,"47,82","1.284,00"
07/10/2025,2,N,A,16,4,Pedro Henrique,"1.500,64","1.145,00"
07/10/2025,2,N,A,18,1,Ana Beatriz,"603,84","1.284,00"
07/10/2025,1,N,A,6,9,Gabriela Lima,"291,51","1.011,00"
07/10/2025,2,N,U,8,2,Lucas Gabriel,"71,00","802,00"
07/10/2025,1,N,A,12,5,Júlia Fernandes,"2.053,59","264,00"
07/10/2025,2,N,U,3,10,Felipe Santos,"388,80","624,00"
07/10/2025,1,N,A,12,2,Lucas Gabriel,"536,00","802,00"
07/10/2025,2,N,U,6,6,Rafael Costa,"56,40","513,00"
07/10/2025,2,N,A,2,8,Leonardo Almeida,"923,94","289,00"
07/10/2025,1,N,U,12,9,Gabriela Lima,"94,82","1.011,00"
07/10/2025,1,N,A,18,6,Rafael Costa,"954,94","513,00"
07/10/2025,2,N,A,11,8,Leonardo Almeida,"1.842,87","289,00"
08/10/2025,2,C,U,14,4,Pedro Henrique,"2.138,13","721,00"
08/10/2025,2,N,U,6,10,Felipe Santos,"560,50","1.358,00"
08/10/2025,2,N,U,13,6,Rafael Costa,"1.233,10","247,00"
08/10/2025,1,N,U,17,9,Gabriela Lima,"3.007,20","369,00"
08/10/2025,2,N,A,1,8,Leonardo Almeida,"6.891,50","1.266,00"
08/10/2025,2,N,U,18,3,Mariana Oliveira,"720,68","1.462,00"
08/10/2025,2,N,U,9,4,Pedro Henrique,"1.159,15","721,00"
08/10/2025,1,C,U,17,1,Ana Beatriz,"353,76","526,00"
08/10/2025,2,N,A,5,1,Ana Beatriz,"1.119,69","526,00"
08/10/2025,2,N,A,16,7,Camila Souza,"1.649,10","334,00"
08/10/2025,2,N,U,12,7,Camila Souza,"702,66","334,00"
08/10/2025,2,N,U,2,9,Gabriela Lima,"544,92","369,00"
08/10/2025,1,N,A,18,1,Ana Beatriz,"1.025,82","526,00"
08/10/2025,2,N,A,4,4,Pedro Henrique,"1.842,87","721,00"
09/10/2025,2,N,U,15,5,Júlia Fernandes,"788,90","1.497,00"
09/10/2025,2,N,U,17,9,Gabriela Lima,"950,28","346,00"
09/10/2025,2,N,U,9,7,Camila Souza,"1.345,20","284,00"
09/10/2025,2,N,U,15,6,Rafael Costa,"1.441,36","678,00"
09/10/2025,1,N,A,17,4,Pedro Henrique,"2.803,68","742,00"
09/10/2025,1,N,U,14,2,Lucas Gabriel,"278,40","363,00"
09/10/2025,1,N,U,9,10,Felipe Santos,"319,60","291,00"
09/10/2025,2,N,A,3,10,Felipe Santos,"974,16","291,00"
09/10/2025,1,N,U,7,4,Pedro Henrique,"2.557,80","742,00"
10/10/2025,1,N,U,16,10,Felipe Santos,"692,30","819,00"
10/10/2025,2,N,A,13,8,Leonardo Almeida,"972,95","1.297,00"
10/10/2025,1,N,U,4,4,Pedro Henrique,"1.662,99","846,00"
10/10/2025,1,N,U,15,2,Lucas Gabriel,"463,60","1.417,00"
10/10/2025,2,N,U,17,9,Gabriela Lima,"676,62","980,00"
10/10/2025,2,N,A,7,10,Felipe Santos,"1.830,07","819,00"
10/10/2025,1,C,A,9,6,Rafael Costa,"1.454,16","773,00"
10/10/2025,2,N,U,10,3,Mariana Oliveira,"43,20","1.128,00"
10/10/2025,1,N,U,1,10,Felipe Santos,"298,56","819,00"
10/10/2025,1,N,U,15,9,Gabriela Lima,"86,04","980,00"
10/10/2025,2,N,U,7,2,Lucas Gabriel,"1.705,20","1.417,00"
10/10/2025,1,N,U,18,7,Camila Souza,"22.938,96","1.174,00"
11/10/2025,2,N,A,12,6,Rafael Costa,"2.437,76","811,00"
11/10/2025,2,N,U,2,3,Mariana Oliveira,"289,80","315,00"
11/10/2025,2,N,U,12,1,Ana Beatriz,"289,80","1.074,00"
11/10/2025,2,N,U,3,1,Ana Beatriz,"3.167,60","1.074,00"
11/10/2025,2,C,U,13,4,Pedro Henrique,"6.165,50","753,00"
11/10/2025,2,N,U,7,5,Júlia Fernandes,"672,60","509,00"
11/10/2025,1,N,A,1,6,Rafael Costa,"6.703,55","811,00"
11/10/2025,2,N,U,11,2,Lucas Gabriel,"5.037,06","224,00"
11/10/2025,2,N,U,8,1,Ana Beatriz,"1.202,88","1.074,00"
11/10/2025,2,N,U,15,7,Camila Souza,"155,75","641,00"
11/10/2025,2,N,A,11,9,Gabriela Lima,"560,90","463,00"
11/10/2025,1,N,U,2,10,Felipe Santos,"227,05","948,00"
11/10/2025,2,N,U,11,8,Leonardo Almeida,"182,24","828,00"
11/10/2025,1,N,U,4,3,Mariana Oliveira,"508,58","315,00"
11/10/2025,2,N,U,15,1,Ana Beatriz,"146,54","1.074,00"
11/10/2025,2,N,U,9,7,Camila Souza,"156,80","641,00"
11/10/2025,1,N,U,4,5,Júlia Fernandes,"15,68","509,00"
12/10/2025,1,N,U,15,7,Camila Souza,"80,50","612,00"
12/10/2025,2,N,A,1,4,Pedro Henrique,"758,23","675,00"
12/10/2025,1,C,U,11,4,Pedro Henrique,"5.384,92","675,00"
12/10/2025,1,N,U,15,6,Rafael Costa,"1.211,44","518,00"
12/10/2025,1,N,U,9,6,Rafael Costa,"207,22","518,00"
12/10/2025,2,N,A,6,9,Gabriela Lima,"1.779,52","926,00"
12/10/2025,2,N,U,18,3,Mariana Oliveira,"35,50","901,00"
12/10/2025,2,N,U,1,1,Ana Beatriz,"1.173,20","1.349,00"
12/10/2025,2,C,U,7,8,Leonardo Almeida,"351,96","1.258,00"
12/10/2025,2,N,U,18,10,Felipe Santos,"459,78","984,00"
12/10/2025,1,N,U,18,10,Felipe Santos,"398,16","984,00"
12/10/2025,1,N,U,11,1,Ana Beatriz,"14,22","1.349,00"
12/10/2025,1,N,A,3,5,Júlia Fernandes,"1.364,52","1.214,00"
12/10/2025,1,N,U,2,2,Lucas Gabriel,"494,68","709,00"
12/10/2025,2,N,A,8,6,Rafael Costa,"670,95","518,00"
12/10/2025,2,N,U,10,1,Ana Beatriz,"96,48","1.349,00"
12/10/2025,2,N,U,16,4,Pedro Henrique,"310,88","675,00"
12/10/2025,2,C,A,10,4,Pedro Henrique,"1.010,07","675,00"
12/10/2025,1,N,U,3,5,Júlia Fernandes,"178,60","1.214,00"
12/10/2025,1,N,U,16,5,Júlia Fernandes,"1.458,24","1.214,00"
12/10/2025,1,N,A,8,7,Camila Souza,"42.285,98","612,00"
13/10/2025,1,N,U,8,8,Leonardo Almeida,"843,90","920,00"
13/10/2025,1,N,U,14,2,Lucas Gabriel,"1.715,93","1.397,00"
13/10/2025,1,N,U,13,3,Mariana Oliveira,"3.613,00","1.199,00"
13/10/2025,2,N,A,16,9,Gabriela Lima,"7.786,82","411,00"
13/10/2025,2,N,U,15,1,Ana Beatriz,"844,82","769,00"
13/10/2025,1,N,U,10,10,Felipe Santos,"695,80","182,00"
13/10/2025,2,N,A,8,5,Júlia Fernandes,"1.098,36","1.382,00"
13/10/2025,1,N,A,8,10,Felipe Santos,"1.271,25","182,00"
13/10/2025,1,N,U,15,7,Camila Souza,"2.105,04","1.007,00"
13/10/2025,1,N,U,1,8,Leonardo Almeida,"122,12","920,00"
13/10/2025,2,N,A,12,8,Leonardo Almeida,"1.085,64","920,00"
13/10/2025,1,N,A,6,4,Pedro Henrique,"400,00","1.417,00"
13/10/2025,2,N,A,18,1,Ana Beatriz,"656,04","769,00"
13/10/2025,2,N,U,12,1,Ana Beatriz,"1.276,26","769,00"
14/10/2025,1,N,A,5,9,Gabriela Lima,"8.551,24","849,00"
14/10/2025,1,N,U,17,5,Júlia Fernandes,"5.543,30","799,00"
14/10/2025,1,N,A,18,9,Gabriela Lima,"1.487,36","849,00"
14/10/2025,2,N,U,14,4,Pedro Henrique,"92,30","1.263,00"
14/10/2025,2,N,U,18,10,Felipe Santos,"988,20","317,00"
14/10/2025,2,N,U,14,9,Gabriela Lima,"218,68","849,00"
14/10/2025,1,N,U,13,3,Mariana Oliveira,"967,95","742,00"
14/10/2025,2,N,U,5,5,Júlia Fernandes,"176,88","799,00"
14/10/2025,1,N,U,6,1,Ana Beatriz,"159,80","465,00"
14/10/2025,2,N,U,2,2,Lucas Gabriel,"507,60","974,00"
15/10/2025,1,N,U,2,9,Gabriela Lima,"748,65","1.212,00"
15/10/2025,1,N,U,14,9,Gabriela Lima,"88,55","1.212,00"
15/10/2025,1,N,A,8,3,Mariana Oliveira,"674,88","1.249,00"
15/10/2025,1,N,U,9,5,Júlia Fernandes,"780,80","353,00"
15/10/2025,2,N,U,5,1,Ana Beatriz,"5.788,86","1.113,00"
15/10/2025,2,N,U,1,8,Leonardo Almeida,"6.089,58","413,00"
15/10/2025,2,N,A,8,3,Mariana Oliveira,"8.771,00","1.249,00"
15/10/2025,1,N,U,13,6,Rafael Costa,"90,88","830,00"
15/10/2025,2,N,U,7,1,Ana Beatriz,"351,96","1.113,00"
15/10/2025,1,N,U,1,6,Rafael Costa,"636,88","830,00"
15/10/2025,1,N,A,2,5,Júlia Fernandes,"588,00","353,00"
15/10/2025,2,N,U,7,2,Lucas Gabriel,"168,34","168,00"
15/10/2025,2,N,U,4,3,Mariana Oliveira,"1.144,64","1.249,00"
16/10/2025,1,N,U,8,3,Mariana Oliveira,"2.362,92","309,00"
16/10/2025,2,N,A,18,5,Júlia Fernandes,"2.859,68","778,00"
16/10/2025,2,C,U,14,10,Felipe Santos,"3.880,31","1.146,00"
16/10/2025,1,N,U,10,4,Pedro Henrique,"6.053,40","1.022,00"
16/10/2025,1,N,U,1,4,Pedro Henrique,"605,72","1.022,00"
16/10/2025,2,N,U,3,7,Camila Souza,"318,44","652,00"
16/10/2025,2,N,U,12,3,Mariana Oliveira,"693,10","309,00"
16/10/2025,2,N,U,11,2,Lucas Gabriel,"12,44","1.147,00"
16/10/2025,1,N,U,3,6,Rafael Costa,"62,20","344,00"
16/10/2025,2,N,U,17,2,Lucas Gabriel,"699,94","1.147,00"
16/10/2025,1,N,A,17,2,Lucas Gabriel,"929,88","1.147,00"
16/10/2025,2,N,U,5,7,Camila Souza,"6.603,64","652,00"
17/10/2025,2,N,U,9,8,Leonardo Almeida,"731,38","1.352,00"
17/10/2025,1,N,U,15,2,Lucas Gabriel,"2.278,53","152,00"
17/10/2025,1,N,U,15,8,Leonardo Almeida,"144,90","1.352,00"
17/10/2025,1,N,A,4,9,Gabriela Lima,"7.407,06","384,00"
17/10/2025,2,N,U,1,3,Mariana Oliveira,"4.480,12","1.160,00"
17/10/2025,1,N,U,18,10,Felipe Santos,"6.256,01","269,00"
17/10/2025,1,N,A,4,9,Gabriela Lima,"668,96","384,00"
17/10/2025,2,C,U,6,5,Júlia Fernandes,"7.367,64","960,00"
17/10/2025,2,C,U,9,10,Felipe Santos,"173,24","269,00"
17/10/2025,1,N,U,2,1,Ana Beatriz,"996,80","547,00"
17/10/2025,1,C,A,10,1,Ana Beatriz,"1.085,64","547,00"
17/10/2025,2,N,U,6,10,Felipe Santos,"422,96","269,00"
17/10/2025,2,N,U,14,9,Gabriela Lima,"853,38","384,00"
17/10/2025,1,C,U,5,6,Rafael Costa,"163,78","565,00"
17/10/2025,2,N,U,3,6,Rafael Costa,"4.384,80","565,00"
17/10/2025,2,N,U,1,10,Felipe Santos,"1.223,04","269,00"
18/10/2025,2,N,A,7,7,Camila Souza,"317,58","252,00"
18/10/2025,2,N,A,4,8,Leonardo Almeida,"1.760,22","1.250,00"
18/10/2025,1,N,A,5,2,Lucas Gabriel,"2.933,48","593,00"
18/10/2025,2,N,U,7,2,Lucas Gabriel,"93,45","593,00"
18/10/2025,2,C,U,14,8,Leonardo Almeida,"2.678,90","1.250,00"
18/10/2025,1,N,U,12,8,Leonardo Almeida,"226,48","1.250,00"
18/10/2025,1,N,U,10,7,Camila Souza,"470,84","252,00"
18/10/2025,2,N,U,9,7,Camila Souza,"664,50","252,00"
18/10/2025,2,N,A,12,8,Leonardo Almeida,"890,32","1.250,00"
18/10/2025,2,N,A,7,8,Leonardo Almeida,"5.887,00","1.250,00"
18/10/2025,2,N,U,1,3,Mariana Oliveira,"2.496,90","267,00"
18/10/2025,2,N,U,17,6,Rafael Costa,"1.081,92","1.034,00"
19/10/2025,2,N,U,1,2,Lucas Gabriel,"88,55","1.091,00"
19/10/2025,1,N,A,10,6,Rafael Costa,"7.786,82","757,00"
19/10/2025,1,N,U,13,3,Mariana Oliveira,"395,95","1.305,00"
19/10/2025,1,N,U,6,10,Felipe Santos,"2.454,89","406,00"
19/10/2025,2,N,U,12,7,Camila Souza,"8.855,90","454,00"
19/10/2025,1,N,A,12,7,Camila Souza,"1.779,52","454,00"
19/10/2025,1,N,U,13,1,Ana Beatriz,"1.434,60","1.494,00"
19/10/2025,2,N,A,15,1,Ana Beatriz,"8.520,40","1.494,00"
19/10/2025,1,N,A,8,7,Camila Souza,"2.699,84","454,00"
19/10/2025,2,N,U,5,10,Felipe Santos,"2.087,05","406,00"
19/10/2025,1,N,U,14,7,Camila Souza,"2.460,85","454,00"
19/10/2025,1,N,A,4,6,Rafael Costa,"410,80","757,00"
19/10/2025,2,N,A,2,4,Pedro Henrique,"1.324,68","1.424,00"
19/10/2025,1,N,A,5,4,Pedro Henrique,"1.364,52","1.424,00"
19/10/2025,2,N,U,1,10,Felipe Santos,"199,04","406,00"
19/10/2025,1,N,A,4,3,Mariana Oliveira,"1.040,58","1.305,00"
19/10/2025,2,N,A,16,2,Lucas Gabriel,"752,76","1.091,00"
19/10/2025,2,N,U,7,1,Ana Beatriz,"522,74","1.494,00"
19/10/2025,2,N,U,2,6,Rafael Costa,"3.349,50","757,00"
19/10/2025,2,N,A,10,2,Lucas Gabriel,"1.346,21","1.091,00"
20/10/2025,1,N,U,13,10,Felipe Santos,"590,73","485,00"
20/10/2025,2,N,U,7,1,Ana Beatriz,"2.053,49","934,00"
20/10/2025,2,N,U,14,2,Lucas Gabriel,"1.008,90","366,00"
20/10/2025,2,N,U,1,5,Júlia Fernandes,"48,80","1.265,00"
20/10/2025,2,N,A,10,3,Mariana Oliveira,"8.833,65","454,00"
20/10/2025,2,N,U,13,3,Mariana Oliveira,"1.653,96","454,00"
20/10/2025,2,N,A,11,7,Camila Souza,"310,47","678,00"
20/10/2025,1,N,U,16,7,Camila Souza,"1.541,92","678,00"
20/10/2025,2,N,A,15,8,Leonardo Almeida,"3.115,20","1.286,00"
20/10/2025,1,N,U,8,1,Ana Beatriz,"131,12","934,00"
20/10/2025,2,N,A,18,7,Camila Souza,"616,28","678,00"
20/10/2025,2,N,U,5,8,Leonardo Almeida,"566,20","1.286,00"
20/10/2025,2,N,U,14,4,Pedro Henrique,"292,34","853,00"
20/10/2025,1,N,A,5,1,Ana Beatriz,"829,98","934,00"
20/10/2025,2,N,A,9,4,Pedro Henrique,"782,28","853,00"
20/10/2025,2,N,U,12,9,Gabriela Lima,"398,70","1.160,00"
20/10/2025,2,N,A,8,10,Felipe Santos,"7.105,00","485,00"
21/10/2025,1,N,A,2,7,Camila Souza,"3.492,56","225,00"
21/10/2025,2,N,A,13,6,Rafael Costa,"8.129,70","883,00"
21/10/2025,2,N,U,13,8,Leonardo Almeida,"1.806,50","472,00"
21/10/2025,2,N,U,2,3,Mariana Oliveira,"433,56","301,00"
21/10/2025,1,N,U,15,7,Camila Souza,"2.771,65","225,00"
21/10/2025,1,N,A,1,10,Felipe Santos,"10.369,62","1.433,00"
21/10/2025,1,N,U,15,9,Gabriela Lima,"1.338,96","1.439,00"
21/10/2025,1,N,U,17,10,Felipe Santos,"241,40","1.433,00"
21/10/2025,1,N,U,8,1,Ana Beatriz,"539,60","360,00"
21/10/2025,2,N,U,18,4,Pedro Henrique,"268,40","346,00"
21/10/2025,1,N,A,10,6,Rafael Costa,"293,88","883,00"
21/10/2025,1,N,U,16,9,Gabriela Lima,"255,60","1.439,00"
21/10/2025,2,N,U,12,4,Pedro Henrique,"318,44","346,00"
21/10/2025,2,N,U,12,5,Júlia Fernandes,"2.772,35","1.465,00"
21/10/2025,1,N,U,16,3,Mariana Oliveira,"218,04","301,00"
21/10/2025,1,N,U,14,10,Felipe Santos,"220,80","1.433,00"
21/10/2025,2,N,A,10,4,Pedro Henrique,"710,71","346,00"
21/10/2025,1,N,U,12,10,Felipe Santos,"376,00","1.433,00"
21/10/2025,1,N,U,15,5,Júlia Fernandes,"224,12","1.465,00"
21/10/2025,1,N,A,13,2,Lucas Gabriel,"7.003,50","787,00"
22/10/2025,1,N,U,8,1,Ana Beatriz,"7.510,70","402,00"
22/10/2025,2,N,A,9,4,Pedro Henrique,"2.829,64","939,00"
22/10/2025,2,N,U,9,9,Gabriela Lima,"203,82","1.389,00"
22/10/2025,2,N,A,13,8,Leonardo Almeida,"1.394,40","890,00"
22/10/2025,2,N,U,10,1,Ana Beatriz,"259,20","402,00"
22/10/2025,2,N,U,16,7,Camila Souza,"201,60","181,00"
22/10/2025,1,N,A,7,3,Mariana Oliveira,"464,00","222,00"
22/10/2025,1,N,A,18,8,Leonardo Almeida,"444,00","890,00"
22/10/2025,1,N,U,14,6,Rafael Costa,"230,14","988,00"
22/10/2025,2,C,A,9,3,Mariana Oliveira,"1.481,80","222,00"
22/10/2025,2,N,A,16,6,Rafael Costa,"1.673,00","988,00"
22/10/2025,2,N,U,7,6,Rafael Costa,"801,66","988,00"
23/10/2025,1,N,U,5,3,Mariana Oliveira,"2.578,30","854,00"
23/10/2025,1,N,U,13,6,Rafael Costa,"685,42","279,00"
23/10/2025,2,N,U,11,6,Rafael Costa,"972,34","279,00"
23/10/2025,2,N,U,17,5,Júlia Fernandes,"1.207,80","1.422,00"
23/10/2025,1,N,A,17,9,Gabriela Lima,"3.219,04","572,00"
23/10/2025,2,N,U,4,6,Rafael Costa,"429,12","279,00"
23/10/2025,2,N,U,5,5,Júlia Fernandes,"432,40","1.422,00"
23/10/2025,2,N,U,3,5,Júlia Fernandes,"68,96","1.422,00"
23/10/2025,2,N,U,6,4,Pedro Henrique,"258,60","1.013,00"
23/10/2025,1,N,U,3,9,Gabriela Lima,"7.298,76","572,00"
23/10/2025,2,N,A,3,5,Júlia Fernandes,"29.252,63","1.422,00"
24/10/2025,1,N,A,15,6,Rafael Costa,"2.672,16","1.150,00"
24/10/2025,2,N,A,13,3,Mariana Oliveira,"2.742,48","348,00"
24/10/2025,2,N,A,15,6,Rafael Costa,"791,78","1.150,00"
24/10/2025,1,N,U,7,8,Leonardo Almeida,"4.118,82","945,00"
24/10/2025,2,N,U,2,4,Pedro Henrique,"3.563,55","1.355,00"
24/10/2025,1,N,U,18,2,Lucas Gabriel,"2.255,40","697,00"
24/10/2025,2,N,U,4,3,Mariana Oliveira,"1.339,45","348,00"
24/10/2025,1,N,U,18,5,Júlia Fernandes,"345,60","940,00"
24/10/2025,1,N,U,7,4,Pedro Henrique,"163,20","1.355,00"
24/10/2025,1,N,U,15,6,Rafael Costa,"171,52","1.150,00"
24/10/2025,2,N,A,5,8,Leonardo Almeida,"451,47","945,00"
24/10/2025,1,N,A,6,5,Júlia Fernandes,"528,36","940,00"
24/10/2025,2,N,A,2,8,Leonardo Almeida,"1.326,45","945,00"
24/10/2025,1,N,U,17,8,Leonardo Almeida,"8.689,00","945,00"
25/10/2025,1,N,A,4,3,Mariana Oliveira,"2.812,80","1.046,00"
25/10/2025,1,N,A,1,2,Lucas Gabriel,"764,94","982,00"
25/10/2025,2,N,U,7,4,Pedro Henrique,"1.742,18","1.028,00"
25/10/2025,1,N,U,5,1,Ana Beatriz,"712,71","322,00"
25/10/2025,1,N,U,9,1,Ana Beatriz,"4.484,00","322,00"
25/10/2025,2,N,U,12,1,Ana Beatriz,"568,00","322,00"
25/10/2025,1,N,U,17,1,Ana Beatriz,"676,62","322,00"
25/10/2025,1,N,U,17,1,Ana Beatriz,"1.474,88","322,00"
25/10/2025,2,N,U,12,4,Pedro Henrique,"1.464,05","1.028,00"
25/10/2025,1,N,U,13,3,Mariana Oliveira,"2.087,05","1.046,00"
25/10/2025,1,N,U,4,4,Pedro Henrique,"2.305,10","1.028,00"
25/10/2025,2,N,A,9,3,Mariana Oliveira,"2.725,80","1.046,00"
25/10/2025,2,N,A,7,10,Felipe Santos,"477,95","922,00"
25/10/2025,2,N,A,15,10,Felipe Santos,"489,80","922,00"
25/10/2025,1,N,A,1,10,Felipe Santos,"611,31","922,00"
25/10/2025,2,N,U,5,2,Lucas Gabriel,"434,16","982,00"
25/10/2025,1,N,U,8,2,Lucas Gabriel,"695,60","982,00"
25/10/2025,1,N,U,6,8,Leonardo Almeida,"714,40","249,00"
25/10/2025,2,N,U,1,7,Camila Souza,"18,80","659,00"
25/10/2025,2,N,U,18,1,Ana Beatriz,"310,10","322,00"
25/10/2025,1,N,A,9,4,Pedro Henrique,"826,56","1.028,00"
25/10/2025,1,N,U,1,7,Camila Souza,"3.349,50","659,00"
25/10/2025,2,N,U,18,3,Mariana Oliveira,"10.426,80","1.046,00"
26/10/2025,2,N,A,14,9,Gabriela Lima,"2.601,84","566,00"
26/10/2025,2,N,U,9,10,Felipe Santos,"3.974,30","911,00"
26/10/2025,2,N,U,18,8,Leonardo Almeida,"3.246,79","1.465,00"
26/10/2025,2,N,U,6,9,Gabriela Lima,"2.296,51","566,00"
26/10/2025,1,N,U,3,9,Gabriela Lima,"404,70","566,00"
26/10/2025,1,N,A,4,3,Mariana Oliveira,"822,88","274,00"
26/10/2025,1,N,U,3,4,Pedro Henrique,"170,64","787,00"
26/10/2025,2,N,A,10,10,Felipe Santos,"536,40","911,00"
26/10/2025,1,N,U,13,8,Leonardo Almeida,"155,44","1.465,00"
26/10/2025,2,N,U,1,8,Leonardo Almeida,"366,98","1.465,00"
26/10/2025,1,N,U,6,3,Mariana Oliveira,"373,20","274,00"
26/10/2025,1,N,U,3,5,Júlia Fernandes,"75,20","1.423,00"
26/10/2025,2,N,U,15,4,Pedro Henrique,"416,42","787,00"
26/10/2025,1,N,A,13,1,Ana Beatriz,"1.062,64","965,00"
26/10/2025,2,N,U,10,10,Felipe Santos,"25.371,88","911,00"
27/10/2025,2,N,U,14,5,Júlia Fernandes,"644,00","701,00"
27/10/2025,2,N,A,15,4,Pedro Henrique,"1.447,52","367,00"
27/10/2025,1,N,U,7,8,Leonardo Almeida,"268,40","1.315,00"
27/10/2025,2,N,U,3,10,Felipe Santos,"963,80","783,00"
27/10/2025,2,N,U,11,4,Pedro Henrique,"105,08","367,00"
27/10/2025,2,N,U,9,2,Lucas Gabriel,"8,52","965,00"
27/10/2025,1,N,A,15,6,Rafael Costa,"2.933,48","776,00"
27/10/2025,2,N,U,9,1,Ana Beatriz,"413,76","1.252,00"
27/10/2025,2,N,A,5,8,Leonardo Almeida,"1.333,14","1.315,00"
27/10/2025,1,N,U,10,4,Pedro Henrique,"20.158,48","367,00"
27/10/2025,2,N,U,2,9,Gabriela Lima,"14.945,08","929,00"
28/10/2025,1,N,U,1,6,Rafael Costa,"2.962,66","1.279,00"
